TEMPERATURE,HUMIDITY,ALTITUDE,PRESSURE,LIGHT,RAIN,CLIMATE_PREDICTION
33.509,80.614,30066.354,2.415,673.094,896.392,Summer
30.124,72.322,30773.144,2.336,1056.775,997.126,Monsoon
27.725,77.803,30715.16,2.328,431.177,315.202,Breeze
34.451,61.151,30552.692,2.431,300.091,768.802,Breeze
29.289,65.016,30716.085,2.489,1052.41,375.156,Summer
37.446,45.068,30373.133,2.418,887.861,789.825,Monsoon
27.791,55.348,30295.369,2.459,730.877,212.756,Monsoon
33.402,59.193,30862.301,2.334,684.828,402.553,Summer
33.002,70.521,30422.455,2.431,415.335,167.5,Monsoon
27.768,63.425,30195.912,2.447,716.212,542.707,Monsoon
31.158,69.745,30749.044,2.308,805.777,731.35,Summer
34.458,74.386,30335.872,2.319,63.952,440.754,Summer
29.459,44.88,30211.851,2.456,155.928,653.245,Summer
26.594,54.364,30027.214,2.388,367.168,612.178,Monsoon
33.613,50.52,30970.602,2.381,375.747,365.137,Summer
28.138,51.248,30467.289,2.484,993.552,538.1,Summer
34.541,65.138,30161.758,2.498,762.421,162.117,Summer
36.753,75.559,30757.811,2.453,429.65,513.922,Summer
26.727,55.002,30887.651,2.459,895.846,512.371,Breeze
31.127,79.276,30527.968,2.342,375.819,125.846,Breeze
31.229,82.268,30028.359,2.338,1090.109,562.486,Breeze
33.856,58.423,30365.143,2.496,866.333,763.924,Summer
29.682,72.98,30243.102,2.439,894.977,507.027,Monsoon
30.86,48.15,30636.397,2.437,309.241,681.423,Breeze
25.168,75.737,30518.858,2.357,185.186,579.179,Summer
26.714,50.261,30355.737,2.477,446.807,806.661,Breeze
32.978,73.246,30648.505,2.309,387.632,563.01,Breeze
28.023,61.564,30584.429,2.355,853.72,398.448,Summer
27.024,83.852,30906.49,2.336,216.488,844.812,Summer
29.542,63.436,30596.803,2.442,594.389,160.859,Breeze
27.289,44.36,30507.712,2.443,702.167,360.511,Summer
25.835,64.149,30823.67,2.407,442.127,632.336,Breeze
28.974,78.002,30202.42,2.301,244.65,870.424,Breeze
27.301,71.472,30243.565,2.475,988.363,164.928,Breeze
36.192,85.518,30783.573,2.491,178.559,186.448,Breeze
25.877,80.104,30442.35,2.34,355.071,354.147,Monsoon
35.464,66.168,30409.236,2.468,839.527,410.115,Monsoon
30.359,52.087,30887.078,2.495,677.683,859.184,Summer
34.454,43.166,30610.109,2.365,811.791,963.013,Monsoon
25.738,86.142,30802.909,2.337,895.38,115.506,Monsoon
37.89,84.286,30809.839,2.496,988.07,113.821,Summer
35.743,55.062,30120.027,2.312,355.885,878.329,Breeze
26.962,71.081,30653.702,2.355,537.507,222.055,Monsoon
28.063,75.087,30952.516,2.448,766.492,405.403,Monsoon
34.016,68.433,30480.027,2.423,880.378,347.692,Monsoon
37.902,80.09,30732.182,2.437,648.264,353.681,Monsoon
31.242,46.424,30566.733,2.442,579.711,395.733,Breeze
31.799,82.446,30204.846,2.437,770.187,402.442,Summer
28.329,60.249,30195.194,2.368,438.771,658.14,Monsoon
30.362,64.15,30433.833,2.362,986.264,665.906,Monsoon
29.004,62.568,30482.991,2.386,257.074,570.603,Monsoon
29.908,66.377,30503.132,2.462,975.885,872.687,Monsoon
25.288,69.319,30955.001,2.488,718.67,861.105,Summer
25.575,74.255,30100.255,2.391,672.705,295.496,Breeze
34.53,66.097,30380.527,2.317,532.852,589.276,Summer
34.545,73.13,30514.547,2.488,195.578,805.453,Monsoon
29.623,57.885,30963.113,2.316,955.48,880.187,Monsoon
37.396,84.214,30504.315,2.332,86.211,329.667,Summer
28.726,45.839,30775.276,2.474,318.863,544.69,Breeze
30.541,67.004,30749.278,2.41,147.386,572.525,Breeze
35.239,46.845,30566.444,2.371,144.314,729.674,Breeze
35.41,62.482,30130.703,2.486,447.752,397.233,Breeze
37.056,54.334,30218.759,2.492,201.655,364.107,Summer
25.407,84.224,30240.14,2.366,652.083,735.038,Summer
27.573,43.575,30038.66,2.474,701.06,459.402,Breeze
33.968,60.213,30379.218,2.436,973.84,103.622,Summer
29.735,77.41,30610.514,2.355,350.645,944.062,Summer
25.61,51.292,30144.266,2.488,360.821,234.681,Monsoon
33.211,78.886,30175.036,2.313,293.615,233.771,Summer
30.503,80.828,30706.986,2.364,866.537,836.529,Summer
30.097,74.152,30169.253,2.379,488.024,401.953,Breeze
28.701,52.199,30135.336,2.438,621.092,395.358,Summer
25.084,54.97,30977.842,2.308,430.841,660.156,Breeze
27.553,50.345,30014.735,2.478,197.79,153.135,Monsoon
31.639,51.099,30325.408,2.432,139.707,313.266,Monsoon
28.86,44.606,30034.937,2.355,959.053,147.944,Summer
37.241,80.722,30838.048,2.432,314.065,362.359,Summer
27.002,66.254,30583.536,2.407,1037.533,882.937,Breeze
37.255,57.421,30047.952,2.367,1043.604,918.399,Monsoon
30.668,55.741,30615.362,2.306,542.446,378.493,Breeze
28.862,66.967,30123.096,2.41,1055.689,268.828,Summer
29.26,57.374,30495.733,2.316,60.481,221.748,Monsoon
29.621,81.004,30669.413,2.462,128.066,454.977,Summer
32.092,52.282,30148.507,2.318,290.341,843.766,Monsoon
29.954,81.821,30497.05,2.386,253.837,867.397,Breeze
34.061,72.22,30457.411,2.387,300.322,141.335,Summer
30.953,85.092,30915.75,2.411,513.955,288.306,Summer
34.403,43.665,30995.701,2.308,97.326,282.853,Monsoon
33.462,45.6,30654.474,2.341,624.265,845.587,Breeze
28.422,65.039,30854.859,2.34,361.116,510.663,Monsoon
36.379,83.145,30646.882,2.42,106.556,431.556,Monsoon
36.186,75.155,30876.286,2.353,835.934,960.945,Monsoon
38.846,70.374,30433.272,2.329,729.17,932.822,Summer
27.451,44.39,30607.99,2.304,878.97,496.096,Breeze
36.87,58.583,30845.17,2.468,1034.98,215.499,Breeze
37.208,58.218,30918.086,2.494,656.769,253.903,Breeze
33.99,66.852,30024.683,2.441,871.786,200.876,Monsoon
32.089,54.344,30103.953,2.383,243.125,712.453,Breeze
38.402,54.755,30931.172,2.324,469.093,599.218,Breeze
38.618,70.318,30568.509,2.395,597.176,600.98,Summer
33.984,84.561,30990.192,2.391,609.099,188.54,Summer
30.034,72.048,30792.633,2.384,798.621,813.947,Summer
36.44,72.398,30818.14,2.376,881.657,582.016,Monsoon
26.25,86.393,30386.123,2.399,743.533,181.872,Summer
29.068,49.753,30257.541,2.315,80.553,772.418,Breeze
38.798,44.489,30598.259,2.308,405.802,983.168,Summer
36.401,75.803,30879.032,2.313,642.51,497.062,Monsoon
38.154,62.307,30725.699,2.34,573.42,204.089,Summer
33.327,61.868,30472.175,2.356,77.933,191.259,Breeze
30.707,52.913,30753.2,2.334,1079.281,123.292,Summer
38.716,65.302,30690.398,2.35,1053.033,793.358,Summer
29.332,62.456,30913.051,2.337,857.925,724.601,Summer
35.604,58.2,30263.557,2.33,89.228,625.815,Monsoon
32.815,62.481,30119.311,2.359,490.322,789.066,Monsoon
28.199,59.889,30470.051,2.38,468.453,999.368,Monsoon
25.245,84.355,30361.081,2.449,627.088,461.663,Monsoon
30.373,86.131,30974.861,2.491,89.843,735.229,Monsoon
32.668,79.956,30007.504,2.484,483.313,439.445,Summer
27.565,86.578,30933.383,2.395,840.888,416.852,Summer
30.804,54.692,30955.079,2.392,1097.869,865.828,Monsoon
33.613,80.089,30050.958,2.325,667.124,617.287,Monsoon
35.009,60.892,30889.57,2.494,1036.455,208.552,Summer
25.738,75.83,30470.779,2.452,1098.436,463.164,Breeze
34.299,51.861,30766.151,2.47,495.217,816.899,Summer
25.793,78.726,30079.256,2.347,745.499,945.998,Monsoon
25.395,46.672,30955.206,2.38,258.14,652.985,Summer
27.134,54.905,30607.548,2.321,538.942,454.792,Monsoon
34.151,79.166,30898.694,2.488,113.9,326.784,Summer
25.74,75.875,30672.963,2.357,61.19,479.821,Summer
25.293,65.055,30536.81,2.419,985.424,609.089,Summer
26.651,72.603,30172.496,2.33,948.488,103.975,Breeze
38.296,51.165,30177.954,2.461,363.909,341.81,Summer
37.702,72.382,30472.57,2.337,518.94,704.364,Summer
26.211,43.351,30870.442,2.462,558.163,705.907,Breeze
29.256,79.661,30115.219,2.38,587.15,687.706,Summer
38.262,65.717,30998.385,2.416,173.991,954.948,Breeze
26.368,84.531,30875.912,2.354,859.313,611.691,Breeze
26.324,64.039,30392.559,2.477,402.163,342.755,Breeze
26.204,62.056,30253.118,2.452,63.914,830.451,Summer
38.671,62.802,30921.996,2.371,753.921,450.44,Monsoon
35.404,58.828,30123.212,2.417,917.969,315.361,Summer
28.003,50.334,30347.29,2.326,1012.396,601.074,Monsoon
25.643,80.051,30083.912,2.332,751.614,360.131,Monsoon
38.513,60.12,30953.462,2.407,234.669,456.544,Breeze
30.957,66.281,30617.623,2.428,661.065,723.842,Breeze
33.377,43.875,30336.18,2.411,1005.585,996.353,Breeze
28.909,45.651,30275.483,2.412,405.099,680.258,Breeze
35.617,69.276,30444.094,2.448,1050.085,348.832,Summer
27.755,81.686,30091.378,2.48,134.517,181.419,Summer
36.017,64.709,30889.349,2.378,809.016,425.771,Monsoon
28.228,50.259,30510.94,2.407,158.305,117.38,Summer
26.371,48.11,30725.098,2.479,884.797,518.279,Summer
31.704,82.591,30233.746,2.393,134.492,693.985,Monsoon
36.385,73.872,30503.749,2.389,378.526,560.616,Summer
30.388,85.513,30211.086,2.453,861.242,878.754,Summer
25.404,46.623,30816.095,2.475,522.407,544.645,Breeze
32.746,82.715,30775.275,2.448,974.475,516.142,Breeze
34.527,80.208,30148.202,2.32,459.86,378.709,Monsoon
35.37,82.3,30074.507,2.393,1094.605,853.852,Breeze
30.627,43.254,30824.197,2.342,49.982,913.239,Summer
26.358,75.644,30109.648,2.363,774.787,980.127,Breeze
33.181,67.153,30548.484,2.394,1010,983.088,Breeze
29.614,68.22,30534.487,2.344,603.506,982.381,Monsoon
38.256,63.645,30202.944,2.403,1087.705,740.763,Summer
32.038,75.678,30591.356,2.429,787.586,606.388,Monsoon
31.612,86.993,30502.755,2.475,489.593,255.11,Summer
29.329,74.264,30509.189,2.342,581.454,790.357,Summer
29.743,72.834,30359.7,2.362,968.892,761.392,Summer
32.179,71.795,30838.429,2.381,1054.614,858.162,Breeze
29.293,73.589,30084.371,2.345,624.798,516.206,Monsoon
37.492,58.053,30438.623,2.366,358.651,903.179,Summer
31.146,57.09,30259.816,2.477,286.078,746.807,Breeze
29.088,77.511,30848.433,2.328,540.442,254.013,Monsoon
27.176,45.336,30225.08,2.389,347.082,286.213,Breeze
34.413,76.407,30767.025,2.362,480.295,832.839,Breeze
25.361,78.809,30611.515,2.315,922.879,483.124,Summer
31.3,65.95,30874.79,2.319,535.027,324.112,Monsoon
32.702,83.047,30593.794,2.457,715.74,480.319,Breeze
29.757,63.816,30556.484,2.47,126.414,245.24,Breeze
35.497,50.836,30801.13,2.448,845.476,902.563,Breeze
34.459,58.902,30562.486,2.408,546.708,164.385,Breeze
38.6,82.858,30844.542,2.455,416.209,417.917,Summer
32.123,86.724,30049.318,2.33,683.759,601.236,Summer
32.529,61.562,30495.15,2.456,139.125,886.281,Monsoon
28.442,50.341,30812.692,2.385,472.979,803.394,Breeze
30.397,55.598,30848.365,2.45,897.741,120.181,Summer
25.376,67.345,30834.055,2.346,310.409,842.723,Monsoon
34.65,68.172,30604.381,2.467,1008.083,674.308,Monsoon
29.363,70.723,30993.971,2.414,675.899,220.014,Summer
32.565,79.756,30181.386,2.301,608.639,655.73,Summer
28.57,74.293,30174.458,2.404,457.541,836.105,Breeze
33.695,54.477,30032.823,2.362,823.939,641.901,Summer
31.266,60.382,30989.337,2.312,633.98,999.232,Summer
31.746,79.952,30348.021,2.389,882.3,556.303,Summer
38.196,70.869,30762.054,2.362,384.896,705.818,Monsoon
34.886,50.322,30059.71,2.341,781.155,163.336,Summer
28.667,57.324,30298.688,2.37,1039.484,831.878,Monsoon
32.055,77.808,30623.847,2.336,329.513,661.693,Monsoon
31.533,50.572,30524.78,2.36,1079.672,605.119,Summer
36.131,73.406,30207.748,2.323,469.264,737.928,Monsoon
36.667,67.796,30461.593,2.317,71.23,604.459,Breeze
28.968,49.489,30108.782,2.482,412.74,789.806,Breeze
36.496,73.311,30542.703,2.481,190.117,625.164,Monsoon
27.513,49.263,30096.941,2.466,355.585,568.048,Summer
35.679,60.531,30635.935,2.346,132.687,221.518,Summer
28.483,56.577,30155.358,2.445,220.678,524.648,Monsoon
29.171,73.36,30547.086,2.418,165.568,584.411,Summer
36.935,77.424,30129.121,2.31,76.52,662.116,Monsoon
30.881,50.406,30400.71,2.48,346.919,510.303,Breeze
38.868,78.728,30351.832,2.5,1036.827,231.979,Monsoon
27.127,43.317,30756.411,2.442,1045.851,235.326,Monsoon
31.487,66.323,30641.162,2.346,935.912,748.889,Breeze
35.254,65.739,30937.089,2.411,42.99,695.303,Breeze
25.075,70.448,30921.911,2.322,60.092,333.549,Monsoon
27.126,53.547,30724.996,2.36,41.082,501.272,Breeze
25.285,43.434,30770.586,2.443,422.305,376.262,Breeze
38.9,63.01,30624.912,2.36,1078.876,262.921,Summer
35.649,46.142,30691.663,2.329,989.616,393.547,Breeze
30.23,82.257,30617.222,2.301,298.073,336.42,Breeze
27.188,50.641,30311.765,2.415,468.909,174.185,Monsoon
26.265,61.71,30350.69,2.494,912.138,554.038,Breeze
32.447,62.096,30574.734,2.397,841.684,505.796,Monsoon
38.662,67.326,30720.177,2.343,171.901,743.147,Summer
34.445,77.431,30406.119,2.393,145.321,658.275,Monsoon
30.112,63.775,30142.668,2.42,611.781,409.04,Monsoon
32.012,44.133,30459.417,2.46,139.26,546.674,Summer
38.985,76.929,30963.188,2.391,912.77,582.475,Summer
32.263,46.616,30214.087,2.335,301.059,925.794,Breeze
38.499,71.228,30649.069,2.338,231.513,983.525,Monsoon
25.229,78.351,30982.542,2.48,228.668,833.989,Monsoon
35.093,55.438,30376.238,2.347,78.398,605.894,Monsoon
33.78,62.761,30887.884,2.446,716.763,935.296,Summer
34.595,43.631,30864.009,2.354,206.011,260.301,Monsoon
32.988,78.371,30339.045,2.444,279.672,726.846,Breeze
25.618,73.943,30098.517,2.316,833.897,514.421,Summer
27.094,53.181,30178.539,2.341,91.505,230.274,Monsoon
37.912,60.17,30365.749,2.382,246.937,167.689,Summer
28.261,73.594,30959.134,2.403,189.803,532.668,Summer
38.901,58.759,30274.45,2.371,35.188,315.072,Summer
34.514,50.146,30926.865,2.415,607.096,325.456,Monsoon
31.221,65.814,30181.365,2.365,233.336,388.195,Monsoon
37.881,74.837,30969.812,2.436,707.21,746.528,Breeze
36.13,57.116,30293.605,2.402,566.904,247.681,Summer
31.006,48.358,30633.092,2.441,744.63,745.8,Monsoon
25.96,79.5,30069.691,2.386,1080.274,804.439,Monsoon
37.156,54.123,30299.664,2.475,265.265,635.032,Breeze
35.711,65.564,30210.71,2.376,742.489,322.802,Monsoon
36.07,73.419,30003.417,2.362,921.964,146.379,Monsoon
35.428,56.951,30156.77,2.411,1054.403,467.151,Monsoon
28.861,71.54,30593.104,2.402,695.898,862.701,Summer
37.024,63.227,30389.92,2.404,169.992,191.683,Breeze
25.031,68.099,30722.571,2.459,87.617,770.348,Breeze
28.322,68.985,30671.075,2.418,328.009,521.101,Breeze
25.652,79.263,30799.3,2.477,1023.128,908.95,Monsoon
26.548,71.878,30867.025,2.424,604.517,420.578,Monsoon
32.453,54.629,30819.826,2.304,649.857,734.274,Monsoon
25.522,45.623,30448.061,2.474,683.345,766.107,Summer
27.539,43.087,30308.728,2.468,385.47,278.868,Summer
28.258,82.794,30502.302,2.31,224.302,242.332,Breeze
34.175,84.453,30535.129,2.325,1051.039,183.458,Summer
31.563,47.141,30313.175,2.411,838.262,731.424,Summer
31.418,64.43,30540.007,2.309,576.824,593.335,Monsoon
35.758,49.67,30105.78,2.382,433.075,178.047,Monsoon
31.394,84.745,30231.042,2.495,546.566,377.501,Breeze
29.879,53.861,30746.048,2.335,66.022,228.112,Monsoon
38.474,65.072,30182.832,2.341,294.818,183.413,Monsoon
25.116,50.287,30139.038,2.435,298.255,368.894,Summer
29.276,57.641,30287.343,2.309,506.522,186.666,Breeze
33.531,54.739,30371.049,2.464,282.808,334.167,Summer
35.959,63.919,30328.549,2.34,228.439,597.447,Breeze
36.43,61.47,30374.605,2.406,849.115,604.814,Breeze
25.645,57.555,30139.912,2.35,986.051,251.202,Monsoon
34.928,47.659,30165.395,2.432,101.84,271.912,Summer
35.084,64.317,30235.835,2.417,254.33,869.474,Summer
27.997,80.409,30401.992,2.489,857.845,250.241,Monsoon
26.579,75.13,30335.899,2.389,902.943,141.167,Breeze
35.496,74.705,30791.335,2.475,565.171,320.339,Breeze
28.493,59.108,30525.518,2.415,773.525,618.784,Breeze
25.023,74.17,30575.701,2.483,113.032,106.502,Breeze
28.13,63.483,30560.593,2.358,938.996,986.488,Monsoon
25.435,49.612,30398.775,2.41,921.02,307.351,Breeze
28.489,61.438,30980.483,2.378,771.94,314.306,Summer
29.69,48.84,30037.329,2.313,1010.47,764.756,Breeze
28.8,48.037,30215.838,2.415,80.969,323.361,Breeze
37.879,44.015,30284.655,2.459,277.131,456.536,Breeze
28.255,55.446,30881.298,2.411,417.924,589.527,Monsoon
31.545,57.558,30918.869,2.356,199.69,119.685,Breeze
38.404,73.776,30846.104,2.353,901.866,853.563,Monsoon
37.309,66.672,30416.951,2.348,840.197,560.846,Summer
29.33,80.772,30914.624,2.496,857.38,381.627,Breeze
29.571,50.765,30098.508,2.38,341.684,459.808,Breeze
33.307,54.702,30652.435,2.363,846.074,150.242,Summer
37.85,84.407,30937.224,2.384,161.671,746.183,Breeze
25.14,62.538,30754.9,2.323,144.277,585.554,Breeze
30.504,77.718,30277.867,2.339,654.941,922.592,Monsoon
36.897,64.655,30717.506,2.402,82.075,517.768,Monsoon
30.747,63.728,30294.763,2.46,1034.356,845.561,Summer
35.081,49.517,30111.582,2.475,381.866,269.496,Monsoon
34.687,80.453,30717.222,2.473,540.425,150.858,Monsoon
27.876,46.448,30179.227,2.489,900.155,953.596,Summer
31.294,56.651,30111.065,2.325,458.057,331.262,Summer
32.927,72.633,30551.76,2.308,490.791,850.225,Breeze
35.016,65.319,30620.625,2.321,402.3,331.6,Breeze
36.513,81.781,30051.056,2.42,406.344,240.258,Breeze
35.639,44.729,30004.469,2.411,530.712,759.278,Breeze
25.396,71.574,30882.07,2.434,1042.144,800.566,Monsoon
34.389,64.008,30115.253,2.374,1031.539,859.251,Monsoon
31.962,49.79,30583.898,2.378,613.323,878.382,Summer
33.034,75.703,30953.546,2.409,517.877,534.818,Summer
30.222,61.098,30511.91,2.316,894.732,460.195,Monsoon
34.996,66.39,30139.798,2.46,758.594,775.872,Breeze
34.434,85.56,30393.485,2.485,973.273,612.448,Breeze
33.113,64.394,30624.042,2.377,811.755,968.756,Breeze
37.062,79.228,30762.84,2.448,1049.008,438.252,Breeze
26.427,76.861,30606.938,2.41,978.283,138.588,Summer
29.214,72.161,30034.316,2.347,945.117,630.374,Monsoon
31.932,82.46,30143.103,2.314,448.956,418.123,Summer
38.42,54.07,30371.802,2.349,443.247,408.406,Monsoon
26.007,79.114,30705.714,2.421,823.087,608.067,Breeze
29.719,59.623,30584.328,2.308,119.611,929.603,Summer
37.962,78.75,30044.695,2.467,374.769,340.262,Monsoon
37.571,64.727,30796.886,2.494,1027.48,441.634,Monsoon
37.113,80.739,30605.124,2.317,511.608,902.125,Monsoon
29.317,82.373,30887.15,2.349,318.791,905.697,Monsoon
36.856,69.296,30417.653,2.435,539.804,311.13,Breeze
32.075,65.336,30490.202,2.461,338.791,735.698,Breeze
33.677,77.464,30405.551,2.369,852.039,474.005,Monsoon
28.344,54.747,30722.455,2.403,940.147,942.4,Monsoon
34.893,43.675,30752.131,2.478,867.444,759.021,Monsoon
29.588,60.912,30723.242,2.377,189.48,544.918,Breeze
29.814,65.342,30291.599,2.316,389.581,835.67,Summer
33.915,56.08,30636.032,2.499,258.949,998.091,Monsoon
28.358,59.868,30338.528,2.336,75.795,502.339,Summer
28.142,48.855,30834.2,2.31,820.918,436.161,Breeze
30.168,55.201,30055.116,2.382,488.345,646.332,Breeze
35.893,53.564,30037.721,2.324,325.987,714.774,Breeze
28.146,56.243,30101.708,2.496,359.054,734.004,Breeze
36.022,56.158,30202.363,2.376,174.468,526.225,Breeze
34.738,67.595,30037.635,2.465,914.634,399.064,Summer
34.507,54.026,30071.617,2.335,183.999,839.732,Summer
31.647,84.402,30306.056,2.328,391.998,962.434,Summer
35.442,65.496,30099.791,2.43,37.905,877.584,Summer
25.189,48.675,30802.074,2.482,496.96,714.119,Monsoon
29.279,55.303,30053.867,2.323,409.637,424.135,Breeze
34.508,75.109,30907.929,2.418,799.439,660.235,Summer
38.822,43.601,30870.84,2.317,795.386,191.044,Summer
25.035,84.264,30208.384,2.462,71.335,580.522,Monsoon
32.14,62.588,30071.527,2.482,153.974,803.095,Monsoon
37.934,65.927,30105.535,2.426,997.95,325.953,Breeze
37.09,86.49,30559.088,2.438,877.224,551.381,Breeze
25.324,65.15,30600.916,2.311,446.749,165.947,Monsoon
32.414,84.701,30315.583,2.315,208.021,854.647,Monsoon
25.06,83.27,30296.834,2.336,309.036,415.209,Monsoon
36.054,84.418,30531.501,2.355,734.089,623.987,Breeze
29.324,78.744,30305.628,2.452,1041.677,440.681,Monsoon
35.718,56.042,30934.319,2.387,688.84,637.84,Summer
38.227,58.241,30382.632,2.316,58.297,769.778,Breeze
38.665,59.059,30219.814,2.471,726.268,394.133,Breeze
37.518,86.084,30145.965,2.499,1040.884,567.335,Summer
27.858,58.873,30631.708,2.391,413.746,815.387,Summer
27.724,47.782,30326.662,2.402,1028.905,719.066,Breeze
33.761,77.246,30188.795,2.316,747.563,151.366,Breeze
32.617,59.107,30275.816,2.377,233.124,611.883,Monsoon
25.133,70.321,30307.882,2.374,185.477,438.7,Monsoon
30.484,83.672,30625.833,2.493,218.641,737.902,Summer
37.694,68.322,30174.682,2.432,778.17,115.001,Summer
37.577,71.059,30732.804,2.456,660.788,397.537,Summer
27.855,71.286,30304.882,2.326,517.432,177.844,Summer
30.347,69.946,30488.31,2.383,311.79,928.443,Monsoon
32.845,50.03,30654.839,2.338,1000.737,888.85,Breeze
36.939,63.082,30543.62,2.472,258.706,971.28,Monsoon
32.448,43.337,30662.234,2.33,333.459,679.121,Summer
38.555,70.556,30322.596,2.388,88.762,826.344,Monsoon
36.187,68.316,30963.45,2.311,324.598,650.682,Summer
38.343,56.998,30458.99,2.427,1017.501,542.839,Monsoon
35.241,66.051,30321.934,2.396,230.736,850.438,Breeze
